Title,Link,Content,Label
Fact-checking Kwankwaso’s controversial claim on state of emergency in Kano,https://dubawa.org/fact-checking-kwankwasos-controversial-claim-on-state-of-emergency-in-kano/,Claim: Dr Rabiu Kwankwaso claimed that declaring a state of emergency in any Nigerian state does not affect the position of the elected governor. ,Verdict: True. Findings revealed that a state of emergency declaration does not affect the governor of the state’s position. 
Old video used to depict Tobi Amusan winning Olympic gold,https://dubawa.org/old-video-used-to-depict-tobi-amusan-winning-olympic-gold/,Claim: Multiple online sources claim that Tobi Amusan won gold for Nigeria at the Paris Olympic Games.,"Verdict: Misleading! The video shared was from Tobi Amusan’s 2023 World Athletics championship win. The women’s 100m hurdles final at the Paris Olympic Games will be held on August 10, 2024."
#EndBadGovernance: Viral image depicting arrest of “spiderman” culled from skit,https://dubawa.org/endbadgovernance-viral-image-depicting-arrest-of-spiderman-culled-from-skit/,Claim: An X user shared a picture showing how police officers arrested a protester in a Spider-Man costume during the #EndBadGovernance protest in Nigeria.,"Verdict: Misleading! A protester in a Spider-Man costume did indeed join the #EndBadGovernance demonstration in Abuja. However, the image showing police officers reportedly him is from a skit. It has no connection to the protest."
Video used to depict Peter Obi’s participation in #EndbadGovernanceProtest captured in June,https://dubawa.org/video-used-to-depict-peter-obis-participation-in-endbadgovernanceprotest-captured-in-june/,"Claim: A popular Instagram blog, Kraks TV, alleged that former Anambra governor and presidential candidate of the Labour Party, Peter Obi, joined the #EndBadGovernance protest in Abuja on Aug 1. ","Verdict: Misleading! The video depicting Mr Obi’s participation in the protest is an old footage posted on TikTok on June 27. Also, Mr Obi distanced himself from the protest and clarified that he was at his residence in Onitsha, Anambra state, when the protest commenced."
#EndBadGovernance: Old video shows Wizkid joining the ongoing protest,https://dubawa.org/endbadgovernance-old-video-shows-wizkid-joining-the-ongoing-protest/,Claim: A viral video shows Wizkid participating in the #EndBadGovernance protest.,Verdict: The viral clip was retrieved from the 2020 #EndSARS protest. It is old and misleading.
"#EndBadGovernance: Circulating video of murdered police officers, POS operator, unconnected to protest",https://dubawa.org/endbadgovernance-circulating-video-of-murdered-police-officers-pos-operator-unconnected-to-protest/,Claim: A video circulating on WhatsApp has an accompanying claim a lady and some police officers have been murdered during the ongoing #EndBadGovernanceInNigeria,"Verdict: Misleading! The WhatsApp video is a gunmen shootout, which occurred in Irete, Owerri-West, Imo State, on Monday, Jul. 29, 2024, and claimed the lives of four police officers and a POS operator. Credible news outlets have also reported the incident."
"Video showing burning tyres on street, unrelated to #EndBadGovernanace protest",https://dubawa.org/video-showing-burning-tyres-on-street-unrelated-to-endbadgovernanace-protest/,"Claim: A Facebook user posted a video showing burning tyres on the street, claiming it is a recent protest by Ikenne youths opposing the celebration of the Oro festival ahead of today’s #EndBadGovernanace protest.","Verdict: Misleading! The video in question is not related to today’s protest. Reputable media reports show that the footage was from a protest in Ikenne, Ogun State, over the banned Oro festival by the state government."
"#EndBadGovernance: Contrary to X user claim, protesters occupy Ojota parks, Lekki Toll Gate",https://dubawa.org/endbadgovernance-contrary-to-x-user-claim-protesters-occupy-ojota-parks-lekki-toll-gate/,Claim: An X user (@pastormarvy) claimed no protest at Lagos’ Lekki Toll Gate and Ojota parks.,Verdict: FALSE. A local journalist present at Ojota revealed that there is an ongoing protest.
#EndBadGovernanace protest not shifted to October 1st,https://dubawa.org/endbadgovernanace-protest-not-shifted-to-october-1st/,"Claim: A Facebook user, George Udom, claimed that the #EndBadGovernanace protest has been shifted to October 1st with certain conditions.","Verdict: False! One of the protest leaders, Omoyele Sowore, dismissed the claim as untrue. Meanwhile, no credible news outlet has reported the purported postponement."
#EndBadGovernance: Old video of Surulere looting misrepresented as recent robbery,https://dubawa.org/endbadgovernance-old-video-of-surulere-looting-misrepresented-as-recent-robbery/,"Claim: An X user posted a video claiming that an armed robbery attack took place on July 27, 2024, in Surulere, Lagos State. He further insinuated that the recency of the event could make propagandists link the video to the planned nationwide protest.",Verdict: The claim is misleading. The video is from the 2020 EndSARS protests and is unrelated to recent events or the planned nationwide protest.
Facebook user falsely claims world’s longest fish found in Nigerian Dam,https://dubawa.org/facebook-user-falsely-claims-worlds-longest-fish-found-in-nigerian-dam/,"Claim: A Facebook user, Itz Mc John Haruna, posted an image showing people standing and watching a fish that was claimed to be the world’s longest. The fish was said to have been found in a dam in Nigeria.",Verdict: False! A check by DUBAWA revealed that the image in the viral claim is false. The image was AI-generated.
Old video used to portray recent protest in Abuja,https://dubawa.org/old-video-used-to-portray-recent-protest-in-abuja/,"Claim: A TikTok user claims an anti-government protest occurred on Jul. 30, 2024, at Barnex, Abuja.","Verdict: Misleading! The video depicting the alleged protest is an old video file from Feb. 2024. Moreover, people around the area stated that no protest occurred nearby."
"Claim Lagos State would start charging churches for parking, misleading",https://dubawa.org/claim-lagos-state-would-start-charging-churches-for-parking-misleading/,Claim: An X user claims that the Lagos State Government is set to start charging churches whose members park cars on designated streets.,"Verdict: Misleading! According to the Lagos State Parking Authority (LASPA), the parking policy will come into force for all motorists in Lagos State in October 2024 for all users of the 1,800 parking slots. The government only informed institutions concerned about its new policy on public parking in the metropolis."
"OPay not giving out N6,000 to celebrate anniversary",https://dubawa.org/opay-not-giving-out-n6000-to-celebrate-anniversary/,"Claim: A Facebook user claims that OPay is giving out N6,000 to all customers to celebrate its sixth anniversary.","Verdict: FALSE! In response to DUBAWA’s inquiry about the claim, OPay stated it is false. Moreover, reputable media outlets never reported such a development."
"WhatsApp message about President Tinubu addressing nation’s economic challenges, false!",https://dubawa.org/whatsapp-message-about-president-tinubu-addressing-nations-economic-challenges-false/,"Claim: President Tinubu has made a national address announcing significant measures to reduce government expenditure, including the return of fuel and electricity subsidies.",Verdict: A check by DUBAWA revealed that the viral claim is fabricated. 
"Picture of Gambian sensational singer Jizzle with Davido, manipulated",https://dubawa.org/picture-of-gambian-sensational-singer-jizzle-with-davido-manipulated/,Claim: A TikTok user claimed that Gambian sensational singer Jizzle had met Nigerian Afrobeat superstar Davido.,Verdict: False. The claim that Gambian singer Jizzle has met Nigerian Afrobeats superstar Davido is false. A TinEye Reverse Image Search shows the picture was manipulated.
"Image of boy carrying diamond, Al-generated",https://dubawa.org/image-of-boy-carrying-diamond-al-generated/,"Claim: A Facebook user, Yekeh Kolubah, posted a picture on July 27, 2024, claiming that a boy in Nimba found a gemstone 395-carat diamond. ",Verdict: Photo Al-generated! A verification using illuminarty shows the Al probability of the image to be 58.6%. 
"Misleading! Video depicting #EndBadGovernance protest, not recent",https://dubawa.org/misleading-video-depicting-endbadgovernance-protest-not-recent/,Claim: A video depicting the #endbadgovernance protests has started in some states. ,"Verdict: While DUBAWA could not independently verify if protests have commenced in some states, the video used to spread this narrative is old and misleading."
